AM,MA,MG,CE,RS,PE,DF,PR,SP
73.95170962772286,71.99878755377316,70.01119532396713,69.45138295292726,66.66689792024407,72.47926039325722,71.08656231627542,71.02591343485116,70.99402056944545
24.657433699628758,25.61621413665668,27.194740707775093,29.578424754684196,30.48999131213346,25.759568107870688,27.068622453723464,25.55304499032195,26.334317637911436
1.3908566726483766,2.3849983095701646,2.7926482238255015,0.9701220750987957,2.8429720154760183,1.7611714988720828,1.844815230001111,3.4210415748268854,2.6707477019195727
